"GEOID","NAME","populationE","populationM","med_incE","med_incM","whiteE","whiteM","blackE","blackM","nativeE","nativeM","asianE","asianM","total_raceE","total_raceM","poverty_totalE","poverty_totalM","poverty_belowE","poverty_belowM","white_pct","black_pct","native_pct","asian_pct","poverty_rate_pct"
"36081020800","Census Tract 208; Queens County; New York",3514,705,70417,31733,825,619,979,357,110,146,516,354,3514,705,3503,709,234,159,23.4775184974388,27.8599886169607,3.13033579965851,14.6841206602163,6.6799885812161
"36081021200","Census Tract 212; Queens County; New York",2846,555,60250,20664,237,155,304,125,11,19,377,243,2846,555,2743,559,761,292,8.32747716092762,10.6816584680253,0.386507378777231,13.2466619817287,27.7433467006927
"36081021400","Census Tract 214; Queens County; New York",6019,1162,64643,17158,627,335,1433,1030,0,19,2187,939,6019,1162,6019,1162,1151,1025,10.4170127928227,23.8079415185247,0,36.3349393586975,19.1227778700781
"36081021601","Census Tract 216.01; Queens County; New York",2861,423,99630,22947,1421,384,328,172,24,21,761,285,2861,423,2775,425,129,91,49.6679482698357,11.464522894093,0.838867528836071,26.5990912268438,4.64864864864865
"36081021602","Census Tract 216.02; Queens County; New York",1656,542,69178,14142,708,436,42,42,0,13,185,137,1656,542,1654,542,367,437,42.7536231884058,2.53623188405797,0,11.1714975845411,22.1886336154776
"36081021603","Census Tract 216.03; Queens County; New York",0,13,NA,NA,0,13,0,13,0,13,0,13,0,13,0,13,0,13,NA,NA,NA,NA,NA
"36081021900","Census Tract 219; Queens County; New York",0,13,NA,NA,0,13,0,13,0,13,0,13,0,13,0,13,0,13,NA,NA,NA,NA,NA
"36081022001","Census Tract 220.01; Queens County; New York",6682,841,84375,11897,2198,619,1284,465,0,19,789,282,6682,841,6597,836,878,316,32.8943430110745,19.2158036516013,0,11.807841963484,13.3090798847961
"36081022002","Census Tract 220.02; Queens County; New York",7156,1176,103207,17647,3550,1168,1322,558,0,19,1365,301,7156,1176,7155,1176,813,590,49.6087199552823,18.4740078256009,0,19.0749021799888,11.3626834381551
"36081022900","Census Tract 229; Queens County; New York",0,13,NA,NA,0,13,0,13,0,13,0,13,0,13,0,13,0,13,NA,NA,NA,NA,NA
"36081023000","Census Tract 230; Queens County; New York",1890,408,108646,6130,629,299,95,73,0,13,808,305,1890,408,1869,401,129,108,33.2804232804233,5.02645502645503,0,42.7513227513228,6.90208667736758
"36081023200","Census Tract 232; Queens County; New York",5193,1052,82600,27591,1124,410,688,297,312,466,1957,745,5193,1052,4861,1004,423,280,21.6445214712112,13.2486038898517,6.00808781051415,37.685345657616,8.70191318658712
"36081023501","Census Tract 235.01; Queens County; New York",4467,886,57340,10558,1394,572,60,60,0,13,1788,709,4467,886,4467,886,412,406,31.2066263711663,1.34318334452653,0,40.0268636668905,9.22319229908216
"36081023502","Census Tract 235.02; Queens County; New York",2801,792,72000,17425,960,655,35,55,81,127,630,260,2801,792,2801,792,563,247,34.2734737593717,1.24955373081042,2.89182434844698,22.4919671545876,20.0999642984648
"36081023600","Census Tract 236; Queens County; New York",3099,629,68750,21745,493,178,454,216,14,22,1243,392,3099,629,3094,629,452,170,15.9083575346886,14.649887060342,0.451758631816715,40.1097128105841,14.6089204912734
"36081023800","Census Tract 238; Queens County; New York",5426,653,68024,15557,119,76,458,151,19,30,1804,502,5426,653,5426,653,894,405,2.19314412089937,8.4408403980833,0.350165868042757,33.2473276815334,16.4762255805381
"36081024000","Census Tract 240; Queens County; New York",7208,1209,63667,19602,384,252,1176,398,12,19,2049,955,7208,1209,7159,1207,1127,486,5.32741398446171,16.315205327414,0.166481687014428,28.4267480577137,15.7424221259953
"36081024300","Census Tract 243; Queens County; New York",5661,806,64162,22164,1887,449,84,82,71,115,1817,557,5661,806,5587,789,367,208,33.3333333333333,1.48383677795443,1.25419537184243,32.096802685038,6.56882047610524
"36081024500","Census Tract 245; Queens County; New York",4829,882,61439,15160,2228,321,29,36,52,53,1580,865,4829,882,4818,883,301,187,46.1379167529509,0.600538413750259,1.07682750051771,32.7189894388072,6.24740556247406
"36081024600","Census Tract 246; Queens County; New York",0,13,NA,NA,0,13,0,13,0,13,0,13,0,13,0,13,0,13,NA,NA,NA,NA,NA
"36081024700","Census Tract 247; Queens County; New York",1392,319,59811,33037,166,69,58,70,13,19,814,304,1392,319,1392,319,223,134,11.9252873563218,4.16666666666667,0.933908045977011,58.4770114942529,16.0201149425287
"36081024900","Census Tract 249; Queens County; New York",5268,1268,70676,7092,1500,389,106,93,54,71,2526,520,5268,1268,4998,1253,610,392,28.4738041002278,2.01214882308276,1.0250569476082,47.9498861047836,12.2048819527811
"36081025100","Census Tract 251; Queens County; New York",5997,1103,96032,21662,2404,476,39,41,100,123,1207,417,5997,1103,5957,1105,468,267,40.0867100216775,0.650325162581291,1.6675004168751,20.1267300316825,7.85630350847742
"36081025301","Census Tract 253.01; Queens County; New York",4330,503,65667,8316,2202,418,131,76,25,30,1031,386,4330,503,4330,503,625,307,50.8545034642032,3.02540415704388,0.577367205542725,23.810623556582,14.4341801385681
"36081025302","Census Tract 253.02; Queens County; New York",3383,868,77188,32159,1373,291,9,14,0,13,905,316,3383,868,3383,868,441,305,40.5852793378658,0.266036062666273,0,26.7514040792196,13.0357670706474
"36081025401","Census Tract 254.01; Queens County; New York",4041,1235,92121,27718,76,102,2160,1250,0,13,1255,525,4041,1235,3928,1228,263,254,1.88072259341747,53.4521158129176,0,31.0566691413017,6.69551934826884
"36081025402","Census Tract 254.02; Queens County; New York",6013,1177,40068,6264,422,521,2568,564,598,526,843,733,6013,1177,5990,1178,1375,555,7.01812739065358,42.7074671544986,9.94511890903043,14.01962414768,22.9549248747913
"36081025500","Census Tract 255; Queens County; New York",1822,332,92426,12516,621,281,0,13,31,50,871,334,1822,332,1822,332,196,181,34.0834248079034,0,1.70142700329308,47.8046103183315,10.7574094401756
"36081025700","Census Tract 257; Queens County; New York",1639,362,81806,16749,455,176,34,30,20,29,678,316,1639,362,1631,362,276,125,27.7608297742526,2.07443563148261,1.2202562538133,41.3666870042709,16.9221336603311
"36081025800","Census Tract 258; Queens County; New York",2517,660,91471,18865,30,30,1641,721,29,43,477,448,2517,660,2517,660,401,462,1.19189511323004,65.196662693683,1.15216527612237,18.9511323003576,15.9316646801748
"36081025900","Census Tract 259; Queens County; New York",3519,489,71750,17849,1118,333,0,13,30,48,1508,210,3519,489,3519,489,215,109,31.7703893151463,0,0.852514919011083,42.8530832622904,6.10969025291276
"36081026000","Census Tract 260; Queens County; New York",2860,566,68892,17038,44,75,1965,620,12,19,461,256,2860,566,2860,566,175,116,1.53846153846154,68.7062937062937,0.41958041958042,16.1188811188811,6.11888111888112
"36081026100","Census Tract 261; Queens County; New York",7310,1190,63750,18019,1829,877,102,170,69,80,3160,823,7310,1190,7244,1187,556,284,25.0205198358413,1.3953488372093,0.94391244870041,43.2284541723666,7.67531750414136
"36081026200","Census Tract 262; Queens County; New York",1534,360,77200,7744,20,26,930,283,0,13,211,195,1534,360,1534,360,271,198,1.30378096479791,60.625814863103,0,13.754889178618,17.6662320730117
"36081026300","Census Tract 263; Queens County; New York",5208,959,82481,34144,1358,774,50,58,0,19,3025,804,5208,959,5208,959,98,69,26.0752688172043,0.960061443932412,0,58.0837173579109,1.88172043010753
"36081026400","Census Tract 264; Queens County; New York",2565,433,72083,24163,26,21,1518,329,0,13,256,112,2565,433,2539,434,355,192,1.01364522417154,59.1812865497076,0,9.98050682261209,13.9818826309571
"36081026501","Census Tract 265.01; Queens County; New York",3131,518,51359,11205,703,383,10,16,0,13,1722,396,3131,518,3131,518,543,362,22.4528904503354,0.319386777387416,0,54.9984030661131,17.3427020121367
"36081026502","Census Tract 265.02; Queens County; New York",1575,431,108720,44558,581,510,6,12,0,13,572,236,1575,431,1477,367,100,117,36.8888888888889,0.380952380952381,0,36.3174603174603,6.77048070412999
"36081026600","Census Tract 266; Queens County; New York",1701,423,26875,18890,45,61,1219,395,0,13,178,101,1701,423,1677,409,476,126,2.64550264550265,71.6637272192828,0,10.4644326866549,28.3840190816935
"36081026700","Census Tract 267; Queens County; New York",5342,643,50316,11596,436,232,34,59,0,19,3453,744,5342,643,5337,643,831,507,8.16173717708723,0.636465743167353,0,64.6387120928491,15.5705452501405
"36081026901","Census Tract 269.01; Queens County; New York",5065,754,61488,15472,693,314,9,14,0,19,1856,365,5065,754,4998,728,588,344,13.6821322803554,0.177690029615005,0,36.6436327739388,11.7647058823529
"36081026902","Census Tract 269.02; Queens County; New York",4197,662,55298,11388,438,186,33,26,83,120,1963,552,4197,662,4166,661,730,227,10.4360257326662,0.786275911365261,1.97760304979747,46.7715034548487,17.5228036485838
"36081027000","Census Tract 270; Queens County; New York",2362,656,111139,16448,501,560,1131,263,0,13,182,157,2362,656,2353,655,69,44,21.2108382726503,47.883149872989,0,7.70533446232007,2.93242668933277
"36081027101","Census Tract 271.01; Queens County; New York",5236,910,58906,15165,300,195,32,47,0,19,2947,924,5236,910,5214,905,449,269,5.72956455309397,0.611153552330023,0,56.283422459893,8.6114307633295
"36081027102","Census Tract 271.02; Queens County; New York",2810,455,71031,5476,527,294,48,73,24,57,357,179,2810,455,2720,409,342,341,18.7544483985765,1.70818505338078,0.854092526690391,12.7046263345196,12.5735294117647
"36081027200","Census Tract 272; Queens County; New York",1998,436,83816,14434,0,13,1033,247,0,13,352,280,1998,436,1998,436,212,205,0,51.7017017017017,0,17.6176176176176,10.6106106106106
"36081027301","Census Tract 273.01; Queens County; New York",3105,1041,63110,27378,948,978,0,13,0,13,662,362,3105,1041,3105,1041,854,950,30.5314009661836,0,0,21.3204508856683,27.5040257648953
"36081027302","Census Tract 273.02; Queens County; New York",4390,951,52404,21179,1087,610,648,595,4,8,694,316,4390,951,4381,951,783,547,24.7608200455581,14.7608200455581,0.0911161731207289,15.8086560364465,17.8726318192194
"36081027400","Census Tract 274; Queens County; New York",1991,345,63267,7155,64,88,1402,396,0,13,174,130,1991,345,1991,345,343,190,3.21446509291813,70.4168759417378,0,8.73932697137117,17.2275238573581
"36081027500","Census Tract 275; Queens County; New York",7145,1144,54986,20586,1807,687,295,216,0,19,1521,424,7145,1144,6964,1079,1620,639,25.2904128761372,4.12876137158852,0,21.2876137158852,23.2624928202183
"36081027600","Census Tract 276; Queens County; New York",1575,459,95893,58206,33,25,785,323,0,13,89,110,1575,459,1574,457,180,163,2.0952380952381,49.8412698412698,0,5.65079365079365,11.43583227446
"36081027701","Census Tract 277.01; Queens County; New York",3629,758,61257,13001,929,342,21,40,0,13,633,289,3629,758,3629,758,427,261,25.5993386607881,0.578671810416093,0,17.4428217139708,11.7663268117939
"36081027702","Census Tract 277.02; Queens County; New York",3808,789,75702,34540,874,291,130,172,132,136,1212,578,3808,789,3808,789,221,139,22.9516806722689,3.41386554621849,3.46638655462185,31.827731092437,5.80357142857143
"36081027800","Census Tract 278; Queens County; New York",2573,359,48889,14412,105,84,2048,354,0,13,8,11,2573,359,2573,359,797,256,4.08083948698018,79.5958025650991,0,0.310921103769918,30.9755149630781
"36081027900","Census Tract 279; Queens County; New York",7738,1670,81165,10815,1838,622,203,122,0,19,673,297,7738,1670,7646,1667,564,266,23.7529077280951,2.62341690359266,0,8.69733781338847,7.3764059639027
"36081028000","Census Tract 280; Queens County; New York",1620,352,70465,24935,64,67,927,258,0,13,131,153,1620,352,1620,352,164,84,3.95061728395062,57.2222222222222,0,8.08641975308642,10.1234567901235
"36081028100","Census Tract 281; Queens County; New York",6083,893,71832,28150,2939,737,33,39,38,62,742,360,6083,893,6083,893,721,505,48.3149761630774,0.54249547920434,0.62469176393227,12.1979286536249,11.8527042577675
"36081028200","Census Tract 282; Queens County; New York",2221,477,66071,63235,70,78,1970,507,0,13,55,58,2221,477,2221,477,165,193,3.15173345339937,88.6987843313823,0,2.4763619990995,7.42908599729851
"36081028300","Census Tract 283; Queens County; New York",7576,1172,76747,11339,2746,728,403,370,21,41,1337,364,7576,1172,7576,1172,979,419,36.246040126716,5.3194297782471,0.277191129883844,17.6478352692714,12.9223864836325
"36081028400","Census Tract 284; Queens County; New York",4242,691,103664,18990,182,193,3863,740,0,13,27,32,4242,691,4165,683,130,105,4.29042904290429,91.0655351249411,0,0.636492220650636,3.12124849939976
"36081028500","Census Tract 285; Queens County; New York",5172,829,101250,22482,3108,469,185,111,9,14,766,211,5172,829,5172,829,433,183,60.092807424594,3.5769528228925,0.174013921113689,14.8105181747873,8.37200309358082
"36081028700","Census Tract 287; Queens County; New York",6915,1117,74543,8356,3115,546,160,99,34,40,2015,1056,6915,1117,6915,1117,1572,1084,45.0469992769342,2.31381055676067,0.491684743311641,29.1395516992046,22.7331887201735
"36081028801","Census Tract 288.01; Queens County; New York",2655,742,94821,59969,64,84,2273,659,0,13,111,132,2655,742,2655,742,104,111,2.4105461393597,85.6120527306968,0,4.18079096045198,3.91713747645951
"36081028802","Census Tract 288.02; Queens County; New York",2336,541,84835,22348,349,463,1522,391,4,7,266,273,2336,541,2336,541,338,278,14.9400684931507,65.1541095890411,0.171232876712329,11.3869863013699,14.4691780821918
"36081028803","Census Tract 288.03; Queens County; New York",0,13,NA,NA,0,13,0,13,0,13,0,13,0,13,0,13,0,13,NA,NA,NA,NA,NA
"36081028900","Census Tract 289; Queens County; New York",5104,1342,75547,20917,2308,1299,22,35,0,19,1497,299,5104,1342,5104,1342,507,262,45.2194357366771,0.431034482758621,0,29.3299373040752,9.9333855799373
"36081029100","Census Tract 291; Queens County; New York",6124,893,63740,9406,1465,520,94,77,29,51,3814,874,6124,893,5870,893,782,388,23.9222730241672,1.53494448073155,0.473546701502286,62.2795558458524,13.3219761499148
"36081029300","Census Tract 293; Queens County; New York",1218,273,70452,23757,201,131,3,7,0,13,740,231,1218,273,1218,273,50,32,16.5024630541872,0.246305418719212,0,60.7553366174056,4.10509031198686
"36081029400","Census Tract 294; Queens County; New York",7951,1316,100044,20442,601,497,5848,1396,111,173,18,29,7951,1316,7854,1322,609,152,7.55879763551754,73.5504967928563,1.39605081121871,0.226386618035467,7.75401069518717
"36081029500","Census Tract 295; Queens County; New York",4064,529,84972,10633,1807,346,107,91,75,95,1042,438,4064,529,4055,529,315,134,44.4635826771654,2.63287401574803,1.84547244094488,25.6397637795276,7.76818742293465
"36081029700","Census Tract 297; Queens County; New York",2343,318,98125,28319,1051,362,5,7,27,36,558,239,2343,318,2330,316,194,121,44.8570209133589,0.213401621852326,1.15236875800256,23.8156209987196,8.32618025751073
"36081029900","Census Tract 299; Queens County; New York",0,13,NA,NA,0,13,0,13,0,13,0,13,0,13,0,13,0,13,NA,NA,NA,NA,NA
"36081030600","Census Tract 306; Queens County; New York",4980,779,93537,28117,162,61,3660,706,0,13,303,257,4980,779,4805,778,419,231,3.25301204819277,73.4939759036145,0,6.08433734939759,8.72008324661811
"36081030903","Census Tract 309.03; Queens County; New York",5132,706,80385,17194,1260,326,327,254,51,86,1869,596,5132,706,5112,699,240,179,24.551831644583,6.3717848791894,0.993764614185503,36.4185502727981,4.69483568075117
"36081030904","Census Tract 309.04; Queens County; New York",2762,501,55406,19714,998,360,18,17,0,13,1073,355,2762,501,2762,501,346,171,36.1332367849385,0.651701665459812,0,38.848660391021,12.5271542360608
"36081030905","Census Tract 309.05; Queens County; New York",2951,1001,93125,70078,516,273,115,119,189,285,1321,838,2951,1001,2923,1001,333,251,17.4855981023382,3.89698407319553,6.40460860725178,44.7644866147069,11.3924050632911
"36081030906","Census Tract 309.06; Queens County; New York",3582,850,79075,9311,1118,406,95,130,53,84,1564,509,3582,850,3528,834,451,244,31.2116136236739,2.65214963707426,1.47962032384143,43.6627582356226,12.7834467120181
"36081031700","Census Tract 317; Queens County; New York",5414,1134,71822,28491,4156,1081,612,634,0,19,294,195,5414,1134,5359,1129,619,400,76.7639453269302,11.3040265977096,0,5.43036571850757,11.5506624370218
"36081032000","Census Tract 320; Queens County; New York",5504,802,93692,24467,347,201,4088,704,25,43,102,91,5504,802,5027,846,1297,391,6.30450581395349,74.2732558139535,0.45421511627907,1.8531976744186,25.8006763477223
"36081032700","Census Tract 327; Queens County; New York",3321,870,60398,18555,618,229,44,47,78,122,711,465,3321,870,3321,870,408,314,18.6088527551942,1.32490213791027,2.3486901535682,21.4092140921409,12.2854561878952
"36081032800","Census Tract 328; Queens County; New York",3031,566,92500,13087,6,10,2604,494,0,13,77,110,3031,566,2996,562,201,113,0.197954470471791,85.9122401847575,0,2.54041570438799,6.70894526034713
"36081032900","Census Tract 329; Queens County; New York",3369,531,55529,14842,568,350,569,346,30,46,1023,512,3369,531,3269,515,462,325,16.8596022558623,16.8892846542001,0.890471950133571,30.3650934995548,14.1327623126338
"36081033000","Census Tract 330; Queens County; New York",7098,947,96357,8124,79,72,6093,929,0,19,162,132,7098,947,7091,948,651,382,1.11298957452804,85.8410819949281,0,2.28233305156382,9.18065153010859
"36081033100","Census Tract 331; Queens County; New York",0,13,NA,NA,0,13,0,13,0,13,0,13,0,13,0,13,0,13,NA,NA,NA,NA,NA
"36081033401","Census Tract 334.01; Queens County; New York",4319,544,67331,28266,41,37,3778,540,18,31,105,134,4319,544,4319,544,700,563,0.949293818013429,87.473952303774,0.416763139615652,2.43111831442464,16.2074554294976
"36081033403","Census Tract 334.03; Queens County; New York",4346,608,51520,1985,57,68,4119,652,0,13,0,13,4346,608,4345,608,643,403,1.31155085135757,94.7768062586286,0,0,14.7986191024166
"36081033404","Census Tract 334.04; Queens County; New York",5836,1351,34237,22832,0,19,5573,1297,0,19,75,121,5836,1351,5836,1351,948,573,0,95.4934886908842,0,1.28512679917752,16.2440027416038
"36081033405","Census Tract 334.05; Queens County; New York",3376,760,77161,29582,254,116,2813,790,0,13,0,13,3376,760,3260,705,134,174,7.52369668246445,83.3234597156398,0,0,4.11042944785276
"36081033700","Census Tract 337; Queens County; New York",2447,526,98832,20667,717,338,0,13,0,13,703,419,2447,526,2439,529,259,234,29.3011851246424,0,0,28.7290559869228,10.6191061910619
"36081033900","Census Tract 339; Queens County; New York",2760,536,61627,7075,1287,435,222,129,51,91,465,300,2760,536,2760,536,833,367,46.6304347826087,8.04347826086956,1.84782608695652,16.8478260869565,30.1811594202899
"36081034700","Census Tract 347; Queens County; New York",3360,692,71464,8412,517,215,370,201,55,58,500,304,3360,692,3214,692,639,490,15.3869047619048,11.0119047619048,1.63690476190476,14.8809523809524,19.8817672682016
"36081035100","Census Tract 351; Queens County; New York",3650,693,73536,21862,928,361,348,164,0,13,578,183,3650,693,3650,693,563,413,25.4246575342466,9.53424657534247,0,15.8356164383562,15.4246575342466
"36081035200","Census Tract 352; Queens County; New York",2898,516,105750,15894,21,12,2220,399,0,13,56,75,2898,516,2891,516,304,153,0.72463768115942,76.6045548654244,0,1.93236714975845,10.5153925977171
"36081035300","Census Tract 353; Queens County; New York",2156,590,101607,48615,434,229,150,118,0,13,130,170,2156,590,2156,590,245,161,20.1298701298701,6.95732838589981,0,6.02968460111317,11.3636363636364
"36081035700","Census Tract 357; Queens County; New York",4121,743,84242,12339,758,241,1287,301,20,31,591,263,4121,743,3676,752,461,232,18.3935937879156,31.2302839116719,0.485319097306479,14.3411793254065,12.5408052230686
"36081035800","Census Tract 358; Queens County; New York",4199,723,89570,15074,45,42,3763,776,0,13,45,48,4199,723,4194,723,252,140,1.07168373422243,89.6165753750893,0,1.07168373422243,6.00858369098712
"36081036100","Census Tract 361; Queens County; New York",2201,387,71433,31575,217,125,380,285,11,16,453,245,2201,387,2197,386,118,81,9.85915492957746,17.2648796001817,0.499772830531577,20.581553839164,5.3709604005462
"36081036300","Census Tract 363; Queens County; New York",2081,349,74148,16222,181,151,516,206,0,13,254,216,2081,349,2064,353,246,133,8.6977414704469,24.7957712638155,0,12.2056703507929,11.9186046511628
"36081036500","Census Tract 365; Queens County; New York",2696,583,67625,16402,223,151,447,270,44,51,294,189,2696,583,2696,583,471,300,8.27151335311573,16.580118694362,1.63204747774481,10.9050445103858,17.4703264094955
"36081036600","Census Tract 366; Queens County; New York",2939,544,76181,16265,40,37,2454,547,0,13,55,93,2939,544,2929,540,204,140,1.36100714528751,83.4977883633889,0,1.87138482477033,6.96483441447593
"36081036700","Census Tract 367; Queens County; New York",2213,416,54750,25181,227,137,760,227,0,13,168,120,2213,416,2194,414,385,232,10.2575689109806,34.3425214640759,0,7.59150474469047,17.5478577939836
"36081036800","Census Tract 368; Queens County; New York",2562,644,85455,31504,17,17,2187,662,0,13,0,13,2562,644,2562,644,181,125,0.663544106167057,85.3629976580796,0,0,7.0647931303669
"36081037100","Census Tract 371; Queens County; New York",1403,293,69424,5077,170,118,409,189,0,13,187,117,1403,293,1403,293,138,88,12.1168923734854,29.151817533856,0,13.3285816108339,9.83606557377049
"36081037300","Census Tract 373; Queens County; New York",2543,678,78413,21354,99,70,203,92,71,102,337,178,2543,678,2421,617,319,195,3.89303971686984,7.98269760125836,2.79197797876524,13.2520644907589,13.1763733994217
"36081037501","Census Tract 375.01; Queens County; New York",1408,338,56458,8396,553,334,116,190,0,13,39,57,1408,338,1408,338,437,276,39.2755681818182,8.23863636363636,0,2.76988636363636,31.0369318181818
"36081037502","Census Tract 375.02; Queens County; New York",2724,664,68725,6586,277,169,409,377,48,72,171,89,2724,664,2724,664,354,199,10.1688693098385,15.014684287812,1.76211453744493,6.27753303964758,12.9955947136564
"36081037600","Census Tract 376; Queens County; New York",6274,1115,112708,23483,89,90,5613,1086,0,19,91,110,6274,1115,6274,1115,469,352,1.41855275741154,89.4644564870896,0,1.45043034746573,7.475294867708
"36081037700","Census Tract 377; Queens County; New York",4173,816,88286,7775,988,471,257,165,17,30,140,153,4173,816,4129,815,443,244,23.6760124610592,6.15863886891924,0.407380781212557,3.35490055116223,10.7289900702349
"36081037900","Census Tract 379; Queens County; New York",7170,1248,77904,9397,1818,676,171,114,23,45,432,308,7170,1248,7118,1238,1443,944,25.3556485355649,2.38493723849372,0.320781032078103,6.02510460251046,20.272548468671
"36081038100","Census Tract 381; Queens County; New York",7121,1104,75521,15406,1400,678,879,311,15,24,514,369,7121,1104,6992,1106,1025,569,19.660160089875,12.343771942143,0.210644572391518,7.21808734728268,14.6596109839817
"36081038301","Census Tract 383.01; Queens County; New York",0,13,NA,NA,0,13,0,13,0,13,0,13,0,13,0,13,0,13,NA,NA,NA,NA,NA
"36081038302","Census Tract 383.02; Queens County; New York",0,13,NA,NA,0,13,0,13,0,13,0,13,0,13,0,13,0,13,NA,NA,NA,NA,NA
"36081038400","Census Tract 384; Queens County; New York",2539,477,97946,17441,37,43,2291,465,0,13,0,13,2539,477,2497,461,233,181,1.45726664040961,90.232374950768,0,0,9.33119743692431
"36081039400","Census Tract 394; Queens County; New York",3328,540,99950,13642,31,35,2638,333,53,78,11,15,3328,540,3327,540,690,440,0.931490384615385,79.2668269230769,1.59254807692308,0.330528846153846,20.7394048692516
"36081039800","Census Tract 398; Queens County; New York",1667,432,123864,29810,98,128,1499,418,0,13,15,16,1667,432,1667,432,129,137,5.87882423515297,89.9220155968806,0,0.899820035992801,7.73845230953809
"36081039901","Census Tract 399.01; Queens County; New York",2547,467,111563,32297,784,480,14,3,78,109,256,213,2547,467,2515,460,95,70,30.7813113466824,0.5496662740479,3.06242638398115,10.051040439733,3.77733598409543
"36081039902","Census Tract 399.02; Queens County; New York",1867,483,57784,10374,585,428,252,145,0,13,170,189,1867,483,1796,492,518,318,31.3336904124264,13.4975897161221,0,9.10551687198715,28.8418708240535
"36081040000","Census Tract 400; Queens County; New York",1691,324,96354,46217,22,32,1401,377,0,13,0,13,1691,324,1691,324,81,63,1.3010053222945,82.8503843879361,0,0,4.79006505026612
"36081040101","Census Tract 401.01; Queens County; New York",2852,670,58512,9339,313,235,11,17,131,187,456,245,2852,670,2852,670,331,263,10.9747545582048,0.385694249649369,4.59326788218794,15.9887798036466,11.6058906030856
"36081040102","Census Tract 401.02; Queens County; New York",4940,801,71283,7101,956,558,108,86,54,80,625,363,4940,801,4940,801,1088,460,19.3522267206478,2.18623481781377,1.09311740890688,12.6518218623482,22.0242914979757
"36081040200","Census Tract 402; Queens County; New York",1750,312,131761,43513,23,24,1292,218,4,7,79,84,1750,312,1750,312,150,140,1.31428571428571,73.8285714285714,0.228571428571429,4.51428571428571,8.57142857142857
"36081040301","Census Tract 403.01; Queens County; New York",3151,711,34457,19321,515,258,102,169,26,46,605,537,3151,711,3070,710,480,214,16.3440177721358,3.23706759758807,0.825134877816566,19.2002538876547,15.6351791530945
"36081040302","Census Tract 403.02; Queens County; New York",4149,751,75385,17741,1152,533,10,18,31,84,444,181,4149,751,4149,751,640,339,27.765726681128,0.241021932995903,0.747167992287298,10.7013738250181,15.4254037117378
"36081040400","Census Tract 404; Queens County; New York",4529,575,85063,35636,101,145,3354,529,40,56,540,318,4529,575,4492,579,426,258,2.23007286376684,74.0560830205343,0.883197173769044,11.9231618458821,9.48352626892253
"36081040501","Census Tract 405.01; Queens County; New York",564,329,95159,30224,24,27,68,69,0,13,132,92,564,329,563,329,34,38,4.25531914893617,12.0567375886525,0,23.4042553191489,6.03907637655417
"36081040502","Census Tract 405.02; Queens County; New York",2306,529,88893,12256,395,241,165,181,77,109,265,193,2306,529,2252,534,189,108,17.1292281006071,7.15524718126626,3.33911535125759,11.4917606244579,8.39253996447602
"36081040701","Census Tract 407.01; Queens County; New York",3676,920,79558,9368,471,340,0,13,0,13,84,84,3676,920,3508,847,597,356,12.8128400435256,0,0,2.28509249183896,17.018244013683
"36081040702","Census Tract 407.02; Queens County; New York",4341,877,93182,26368,416,345,77,89,0,13,409,371,4341,877,4307,864,780,518,9.58304538124856,1.77378484220226,0,9.42179221377563,18.1100534014395
"36081040901","Census Tract 409.01; Queens County; New York",2119,552,98750,54559,744,557,0,13,0,13,328,221,2119,552,2101,548,178,172,35.1109013685701,0,0,15.4789995280793,8.47215611613517
"36081040902","Census Tract 409.02; Queens County; New York",3573,699,70104,20931,264,191,56,54,60,78,0,13,3573,699,3543,693,425,264,7.3887489504618,1.56731038343129,1.67926112510495,0,11.9954840530624
"36081041100","Census Tract 411; Queens County; New York",3850,878,64568,17355,988,664,50,34,0,13,587,194,3850,878,3844,879,751,386,25.6623376623377,1.2987012987013,0,15.2467532467532,19.5369406867846
"36081041300","Census Tract 413; Queens County; New York",4600,759,71932,12387,1384,707,53,49,124,181,584,294,4600,759,4487,741,1266,643,30.0869565217391,1.15217391304348,2.69565217391304,12.695652173913,28.2148428794295
"36081041400","Census Tract 414; Queens County; New York",5054,691,86495,5499,171,144,3651,572,0,19,408,345,5054,691,5054,691,882,454,3.38345864661654,72.2398100514444,0,8.07281361297982,17.4515235457064
"36081041500","Census Tract 415; Queens County; New York",4292,948,65112,23628,1049,389,320,404,66,74,587,593,4292,948,4141,923,762,501,24.4408201304753,7.45573159366263,1.53774464119292,13.6766076421249,18.401352330355
"36081042400","Census Tract 424; Queens County; New York",2587,393,77445,34641,42,36,2178,412,0,13,0,13,2587,393,2474,413,157,107,1.62350212601469,84.1901816776189,0,0,6.34599838318513
"36081042600","Census Tract 426; Queens County; New York",500,8,NA,NA,189,99,195,73,0,13,37,30,500,8,187,8,159,29,37.8,39,0,7.4,85.0267379679144
"36081042700","Census Tract 427; Queens County; New York",4536,896,52007,30271,550,297,460,510,0,13,325,284,4536,896,4469,869,1031,554,12.1252204585538,10.1410934744268,0,7.16490299823633,23.0700380398299
"36081043200","Census Tract 432; Queens County; New York",1273,230,88355,9600,5,4,1098,240,0,13,44,50,1273,230,1268,230,102,70,0.392772977219167,86.2529457973291,0,3.45640219952867,8.04416403785489
"36081043400","Census Tract 434; Queens County; New York",1823,331,98274,48475,90,131,1444,378,33,59,87,102,1823,331,1823,331,149,110,4.93691716950082,79.2100932528799,1.8102029621503,4.7723532638508,8.1733406472847
